title,videolink,like,timespan,userlink,username,uploadtime
盘点“巴萨5废“第一名：安东尼·格里兹曼#西甲 #巴萨 #马竞 #格列兹曼 #巴萨5废 ,https://www.douyin.com/video/7026912458686123277,4827,1:46,https://www.douyin.com/user/MS4wLjABAAAAffQp9c9NdOahj_1A0yk0i_FxFg4lk6sfu1dgF7VfAB4,明墨足球江湖,2月前
2016年半决赛面对德国。这一次站出来的是#格列兹曼。终结了在国际大赛中对德国的58年不胜#dou欧洲杯 ,https://www.douyin.com/video/6974690138077056292,1506,1:58,https://www.douyin.com/user/MS4wLjABAAAAF1AjzYkZQtaaq5HvVQFdAMKjYRJYO7OEEVxNns04iM3Ww8lzetY9u3nDOqvqlH6M,声刻足球(原欧洲杯足记),6月前
从#马竞 到#巴萨 再回去。#格列兹曼 失意的两年！#遇见足球 #足球解说 #dou是球评人 #dou来足球季,https://www.douyin.com/video/7002982325780811015,3669,0:15,https://www.douyin.com/user/MS4wLjABAAAAVZ8wN79OhFNJaSkz8BDvQPTPPbY0d_0BAEFjk9N41xA,小鲍哥·漫话体育,4月前
#巴萨 道歉。但并未处罚！#足球解说 #遇见足球 #dou是球评人 #dou来足球季,https://www.douyin.com/video/6982252218791529736,4.8w,0:14,https://www.douyin.com/user/MS4wLjABAAAAVZ8wN79OhFNJaSkz8BDvQPTPPbY0d_0BAEFjk9N41xA,小鲍哥·漫话体育,5月前
#格列兹曼 双响。#巴萨 继续前进！#dou是球评人 #dou来足球季 #新春运动汇,https://www.douyin.com/video/6955136363767352584,6680,0:15,https://www.douyin.com/user/MS4wLjABAAAAVZ8wN79OhFNJaSkz8BDvQPTPPbY0d_0BAEFjk9N41xA,小鲍哥·漫话体育,7月前
#格列兹曼 是不是法国真核？#dou来足球季 #dou是球评人 #新春运动汇,https://www.douyin.com/video/6946174331378552100,1620,0:14,https://www.douyin.com/user/MS4wLjABAAAAVZ8wN79OhFNJaSkz8BDvQPTPPbY0d_0BAEFjk9N41xA,小鲍哥·漫话体育,8月前
16#欧洲杯#格列兹曼巅峰之战 肋部配合打爆#德国防线#足球 #足球解说,https://www.douyin.com/video/6971784213355941150,2973,1:42,https://www.douyin.com/user/MS4wLjABAAAAUI-ubg_OtrF40bp2-pGZxy4TKhwhQ3v6r-BLWS32bU53i51St7h9a4gI8UT5thIU,小战看球,7月前
格列兹曼抵达训练场后。被球迷说梅西是因为你离开的#格列兹曼 #巴萨 #梅西 ,https://www.douyin.com/video/6993253113188732173,1.1w,0:17,https://www.douyin.com/user/MS4wLjABAAAAAAGNoRG_zA2vH3J5fz_EA6OWYWQMotgt4XiDrKPii1o,熊猫体育,5月前
格列兹曼常年霸凌队友。法国媒体秘而不宣#格列兹曼 #本泽马 #法国队 #足球解说 ,https://www.douyin.com/video/6981384415716936990,1.6w,0:21,https://www.douyin.com/user/MS4wLjABAAAAAAGNoRG_zA2vH3J5fz_EA6OWYWQMotgt4XiDrKPii1o,熊猫体育,6月前
21世纪西甲十大外籍球星10格列兹曼#西甲#足球 @抖音小助手 ,https://www.douyin.com/video/6997723313615162631,121,0:44,https://www.douyin.com/user/MS4wLjABAAAAib2oa8BQA3Ex84IplsIAmiOC9eS-CCJl2hZH7gokxERJRHdgvG9NxDNqL9sQiSCO,一脚世界波,3月前
,,,,,,
,,,,,,
,,,,,,
,deleted by users,,,,,
,https://www.douyin.com/video/6928621517752274190,,,https://www.douyin.com/user/MS4wLjABAAAA_34x-g9CiHUrQ5MyH5E4PoLwVESov256lYoU--1jcGM,,
,https://www.douyin.com/video/6929045304956292365,,,https://www.douyin.com/user/MS4wLjABAAAA_6wwxUEBw594l3oZr25753NJUwvl9GSjxfGzP8TRCH47LWAYkMsS8xfpElMY7k2t,,
,https://www.douyin.com/video/6929782884362472712,,,https://www.douyin.com/user/MS4wLjABAAAA_j_92oaupqVTTA1bMEWetEAzK45Ey56_2izhsp318HuaJGZKXkTsIQy-SBbNkKQQ,,
,https://www.douyin.com/video/6929785931935370499,,,https://www.douyin.com/user/MS4wLjABAAAA--85KEGAtiXSb1kFD9-2sB2A1FylsZdniNd7SzMJZgOIigVj2Qu2DtombBlzn8bn,,
,https://www.douyin.com/video/6931283774411967752,,,https://www.douyin.com/user/MS4wLjABAAAA-djMIaEodgTiICZoG1-wipMrBdneNiQLW04XU8LTj7_cx1ltH7e6tXKpEZ9lpkWL,,
,https://www.douyin.com/video/6931669068629937419,,,https://www.douyin.com/user/MS4wLjABAAAA-EB7yraoqYlIFDVraY5I8rTxkt1J6435ZhndyEhLvhg,,
,https://www.douyin.com/video/6932425150407249160,,,https://www.douyin.com/user/MS4wLjABAAAA-qLrOimMYnfQKhmK22CL8lS-NCtrjQdKOH6dhzHg2wk,,
,https://www.douyin.com/video/6933465966344965391,,,https://www.douyin.com/user/MS4wLjABAAAA-ZPUaTesnBPZ7HgPCYRH1F4pnQVXCMKtw3EHBuAL9bdtHsOvUt3dutnxkUiP5jw8,,
,https://www.douyin.com/video/6934275940893592835,,,https://www.douyin.com/user/MS4wLjABAAAA03CDWSNmESq99plL0GnFFf5asTLt5hfHjpX_A78T-_c,,
,https://www.douyin.com/video/6934528231584419075,,,https://www.douyin.com/user/MS4wLjABAAAA0OtVeKWurOkbIroHNEFlASamiQGgtmORxaTcpDqmMq4,,
,https://www.douyin.com/video/6934874345621835021,,,https://www.douyin.com/user/MS4wLjABAAAA0YF_zJg9uibMac_imIcJTbZ7uDcLqH22IregaKzwl2I,,
,https://www.douyin.com/video/6934985429611465992,,,https://www.douyin.com/user/MS4wLjABAAAA1MsQadR9SIb3ASvfcK7AwUqZd9UOlaS_tygmZraRDdE,,
,https://www.douyin.com/video/6934997717265501478,,,https://www.douyin.com/user/MS4wLjABAAAA1Vozbd8x9_ICQi8OdqliLOsHnllRVlkKdTvf6DTn_LvL4OOIZf4vD3btUCaSxcB9,,
,https://www.douyin.com/video/6935340676896935180,,,https://www.douyin.com/user/MS4wLjABAAAA3gi_SohutRvNuxeLXHmACqa0iY0sWUYRNLGHZTPQaXU,,
,https://www.douyin.com/video/6936084427697147173,,,https://www.douyin.com/user/MS4wLjABAAAA4G5ZCPWYG_YHzuVxnUcafBQLvEK1wCC9B2M9xV7-991m6IwjKKvogqlFBbt4BU2v,,
,https://www.douyin.com/video/6936092440369679630,,,https://www.douyin.com/user/MS4wLjABAAAA4vgRHGrSG6rPlffm3RvwHWL8TBq7O4YnM5jHUNXz0-s,,
,https://www.douyin.com/video/6937477642463513860,,,https://www.douyin.com/user/MS4wLjABAAAA5dmjW2EgphEESDvuo4kkcW7uqvnc-osa_zgcp-YLLU4,,
,https://www.douyin.com/video/6937566540132830500,,,https://www.douyin.com/user/MS4wLjABAAAA6vP5j_P00IHNLgnBb4bx1AjSoY4x7jiDySNb1rryxbWNQRBChXYdo7MYBSwhnsB7,,
,https://www.douyin.com/video/6937598086210456869,,,https://www.douyin.com/user/MS4wLjABAAAA79pCaT5bZ4spz_fd7zM-SNdzEYdHdCRUZE0IPZ7Y91s,,
,https://www.douyin.com/video/6937601959973227813,,,https://www.douyin.com/user/MS4wLjABAAAA84I1mnlhweH-ttQDG5bI4V2thv2CjqnSY3w-FJy584iziwV8HZZJb1m6zskh1sKS,,
,https://www.douyin.com/video/6937944250264997158,,,https://www.douyin.com/user/MS4wLjABAAAA8gegR-iEYVfT5KrsxJAZUw878Jj2IytAHdRJm6cnCTJdhmGSphT6xHG_ejfPEvbL,,
,https://www.douyin.com/video/6938596904401915140,,,https://www.douyin.com/user/MS4wLjABAAAA8tOIoTRgUqPC-_7RPPD-HRxmQGLVVLoVVXupOQSuBpEBhTscwmt9aCYJpmhg7sLi,,
,https://www.douyin.com/video/6938920394325822731,,,https://www.douyin.com/user/MS4wLjABAAAA8Ucop5FJjPIIIPA0DHQjMLkxwN7UfYHsK8c-NxxilK8,,
,https://www.douyin.com/video/6939462618054806815,,,https://www.douyin.com/user/MS4wLjABAAAA8Y3dcRM94qVFZE-Td8lXM705Zon3c_a1bBx6w85tmWs,,
,https://www.douyin.com/video/6939463432634699044,,,https://www.douyin.com/user/MS4wLjABAAAA8zPaXv_wjAhOkRFB9ogZVfVkbP6VisFD8QuvEkZ51Po,,
,https://www.douyin.com/video/6939776056824040718,,,https://www.douyin.com/user/MS4wLjABAAAA90JvZO2_wfM-C8W259F1a0gAV1Vj9e6KAGb5ld17TMo,,
,https://www.douyin.com/video/6939815126136638734,,,https://www.douyin.com/user/MS4wLjABAAAAA4K4ifhG3jlNjxireUywrsUqE1DcMUpvNSoRPFXrWOJhucHT6pq9E0Wdu8Ct17wj,,
,https://www.douyin.com/video/6939826420625575200,,,https://www.douyin.com/user/MS4wLjABAAAAadhAdrEZliMcF7zACwd8NfapDNwpJ1SIHuYTMvAtcfjuDw4l1khopyNZdSI9Q98M,,
,https://www.douyin.com/video/6939827883074522401,,,https://www.douyin.com/user/MS4wLjABAAAAasweSjknA99cEzif4JFbGapsrMpbMWU_EDWeCpfJWTgB2cxw8h1D1uItHDIFkS1w,,
,https://www.douyin.com/video/6940537891072314637,,,https://www.douyin.com/user/MS4wLjABAAAAb63tuJ2ulPM3E1KCooSx1bxx5hogVGEfSBSmK8Lfapa2UksO09vHOutUssv_VdjQ,,
,https://www.douyin.com/video/6940559420422212876,,,https://www.douyin.com/user/MS4wLjABAAAABPr7Y5eIRjtLml67n8t9Czibi-HahRTA1U8w4TOG6LE,,
,https://www.douyin.com/video/6940610003367709982,,,https://www.douyin.com/user/MS4wLjABAAAAcHIi3naCjRDFQpX8hfsDMZ788Lz1Ltt5WVKkyR3jZjDX6gZsIYwYYZ9YDYczbTYv,,
,https://www.douyin.com/video/6940813226548464930,,,https://www.douyin.com/user/MS4wLjABAAAAd-C3iRDRYN5jl0BjWgVoLsfzEWFu1qcQCAIjmEdUfek,,
,https://www.douyin.com/video/6942000102605163807,,,https://www.douyin.com/user/MS4wLjABAAAADg-mh4QlobbLrVqOIMrbtKbizvexTCpV_tgzlAejKDw,,
,https://www.douyin.com/video/6942025092096380173,,,https://www.douyin.com/user/MS4wLjABAAAAdHO5U2fIp158_5wwWgt8ZgNkjjLzr8-NhUxmiwx6vOs,,
,https://www.douyin.com/video/6942275190122401060,,,https://www.douyin.com/user/MS4wLjABAAAAdVphQtrQyygUPJdSdDnqHEtk9z8H1LUxF-xwRf4E7jggyGJ5a4G_zMPZj9fPObSP,,
,https://www.douyin.com/video/6942297081549737247,,,https://www.douyin.com/user/MS4wLjABAAAADzED_7zwGxkasSV8xVAmj4r5GLGBgc1ev-fCP9EBiLk,,
,https://www.douyin.com/video/6942429276272659748,,,https://www.douyin.com/user/MS4wLjABAAAAedq3dnbN8GzUNz9UmToZeATQ3Eo-TcZEsCnp55hharU,,
,https://www.douyin.com/video/6942510318450920741,,,https://www.douyin.com/user/MS4wLjABAAAAexwTL4aER0sR6K7ymikQGA8n0CUHctiCUNocSt9T9o0,,
,https://www.douyin.com/video/6942667357777136927,,,https://www.douyin.com/user/MS4wLjABAAAAF7ct2SNrYlBQLrFRLqkItg_PG9EP0yLfd1J_o8POz3hTNeYmBLDfluitMpWgDUnk,,
,https://www.douyin.com/video/6943145024125209892,,,https://www.douyin.com/user/MS4wLjABAAAAfXBxl3CuZRcuqE5kKcVLXAqJ2YRop8_aw5fXNRK6_Txp5VVYCcNgwTfzKbD1E2Rb,,
,https://www.douyin.com/video/6943146349101600008,,,https://www.douyin.com/user/MS4wLjABAAAAg-Vz_BbQOuNcenis2Uq1yyEHDDFnILT3XXnMrgJBcWM,,
,https://www.douyin.com/video/6944314765279890722,,,https://www.douyin.com/user/MS4wLjABAAAAG2WTXAKmFcHxtjd25u56aH72enWfCk_bY9wkP_NS8p6_6w_RNRpL-10JjlDWeOdQ,,
,https://www.douyin.com/video/6944584589314723102,,,https://www.douyin.com/user/MS4wLjABAAAAG81jDeOKSM0-YNGwhYHuW3juG7S_kTBYyM_cPYFu9TzA2V_bktIGrksJo9B6eoRg,,
,https://www.douyin.com/video/6944656240781970725,,,https://www.douyin.com/user/MS4wLjABAAAAgaDqgRwvlyj1wqawsLi4VCskv-d-L4rj6ozTiQ3WsQA,,
,https://www.douyin.com/video/6944706518059191565,,,https://www.douyin.com/user/MS4wLjABAAAAgqYgjXabS2gOelOXIn7IK34XAtX1EgBfnIXQ5mIMkv4,,
,https://www.douyin.com/video/6944968905257504031,,,https://www.douyin.com/user/MS4wLjABAAAAgXSvL61Xl6pLdbupepqigg68ZmwtVC-1lyTndnz_coinhaykXJvaXt9Si1Jq4cam,,
,https://www.douyin.com/video/6945068043152215333,,,https://www.douyin.com/user/MS4wLjABAAAAHcHtxG6I2oN3HGbTNraGz42QJ-bsCGGe0KruucYoeiw,,
,https://www.douyin.com/video/6945279258268880168,,,https://www.douyin.com/user/MS4wLjABAAAAHHquW3_cbnEs4A1l6381-Q-QlMV9Q4IVYqrxOk_LdEHWs7i8zd7B0Q-uwoLhRrSK,,
,https://www.douyin.com/video/6945328902889884935,,,https://www.douyin.com/user/MS4wLjABAAAAhN0AXUPu3gL93Mb3eyWJgLomadpXwkRQaODTv7dhw1M,,
,https://www.douyin.com/video/6945368994538851592,,,https://www.douyin.com/user/MS4wLjABAAAAHO6H29Dmz9fEEabewzeFGTttUbNY0TouKdTXgjsSaNo,,
,https://www.douyin.com/video/6945782344326335784,,,https://www.douyin.com/user/MS4wLjABAAAAhtl1HLne9saAcn6pICMl6J7Kzo0izUm905dxNTvGi6xZcz33PZQB9vun_dfXkOs1,,
,https://www.douyin.com/video/6946398370860780835,,,https://www.douyin.com/user/MS4wLjABAAAAiTZBHkIjC8I8yKls_eFYxRjshE8XZnqln8dBDjH5n5iaXNztFmxlfjqDSU0NiuUC,,
,https://www.douyin.com/video/6947492655173586183,,,https://www.douyin.com/user/MS4wLjABAAAAIvT91AjjEgkWGNs2_PInItRXP3recHkfPEZG7u40BqM,,
,https://www.douyin.com/video/6947619496572046605,,,https://www.douyin.com/user/MS4wLjABAAAAJkH8Qx-jVpl-iSKLjQO8rJ6oorbnphtyUWiNhSNi5aw,,
,https://www.douyin.com/video/6947668558142786853,,,https://www.douyin.com/user/MS4wLjABAAAAJLfMjNZT56ZGifP9rAle8XGocvm7oG1J8UuyZcpD2AU,,
,https://www.douyin.com/video/6948000933037051139,,,https://www.douyin.com/user/MS4wLjABAAAAJo7Y79D_WPf5MhXCwHbRhqXDL4mU6s2SrA5tGh9hysaUQHXosCtiSCJVrcb8KrDm,,
,https://www.douyin.com/video/6948239329957268766,,,https://www.douyin.com/user/MS4wLjABAAAAJu08AqFxJmIom_R9CWKErd0Kp7LSxndBrB4LF0RnHhYWltXdWEBAeV1-XWLitZkO,,
,https://www.douyin.com/video/6949425594555764004,,,https://www.douyin.com/user/MS4wLjABAAAAjUtHOuikVl513iHHwAPZLOKjirTQ2egGW4UHqzSdf_4,,
,https://www.douyin.com/video/6950168944841887007,,,https://www.douyin.com/user/MS4wLjABAAAAKDRwzKSQVqhsr0hylOmURQ60nedPvohr1uyQkUAD-ViTPZsmtFpFAGPzTJTL8lC6,,
,https://www.douyin.com/video/6950568668979891463,,,https://www.douyin.com/user/MS4wLjABAAAAL_RVa1Rgzg-QRokqdV-fcObTLSn_dRaWdRn_6Pybky_YuObG7leGhgBBcp8Rtcpy,,
,https://www.douyin.com/video/6950903212392058149,,,https://www.douyin.com/user/MS4wLjABAAAAlDA1Rp49ETM98Onv0b7JqLUYfNtoM8oFl6MO1QFQDwpT1gNx8R1_5Eyix6RZAtTW,,
,https://www.douyin.com/video/6950923181930712350,,,https://www.douyin.com/user/MS4wLjABAAAALW42ToWH2UCHAzTtcA5uM9UMlHVWcrMXjl4m8629Et5PvbTOG-vJKKW2v2wkrI79,,
,https://www.douyin.com/video/6951292853234486532,,,https://www.douyin.com/user/MS4wLjABAAAAMK64atvoxis0cjFVEph22kqlTsUbXdyuCZzVItVaVOM,,
,https://www.douyin.com/video/6951293782704934175,,,https://www.douyin.com/user/MS4wLjABAAAAmkG_Fb8xrotvy5L4lq6myrKWdBqCTcpqkoJ7VPsBfsw,,
,https://www.douyin.com/video/6951591419735772446,,,https://www.douyin.com/user/MS4wLjABAAAANlpoDJiWezEJ2MwYOBcP-IuUZn9JfS5Mn7I_6RHxH6V67KCR9tT1758R5GQI5woK,,
,https://www.douyin.com/video/6951693751643393295,,,https://www.douyin.com/user/MS4wLjABAAAAnoaJFiNlQOlIq1KS2PKG3NVs1x4dSOdiU8vq-yZakHjMi-nlSoDlghbiQRiOc9Z4,,
,https://www.douyin.com/video/6951702624383028517,,,https://www.douyin.com/user/MS4wLjABAAAAnsr4pH2adUvBi7qpwQyPLTyluA-jdThoLUTHndgsGXrLhkVqiwaXJ0OLwRcRajW0,,
,https://www.douyin.com/video/6952136680874855720,,,https://www.douyin.com/user/MS4wLjABAAAAnwplcfWzv3rMOAIdtCQ_uL9ROAOaHcNpC0vWvJqEEvhMf6eoVJ_pxDUllpi03YUH,,
,https://www.douyin.com/video/6952385879893642503,,,https://www.douyin.com/user/MS4wLjABAAAAobcFfhJDVLMZtCVLOg3v9tx8RyUAhrLziETKooqgSMJZ2UPPwvoYLT0y6nHc89QB,,
,https://www.douyin.com/video/6952470168916217121,,,https://www.douyin.com/user/MS4wLjABAAAAoWlGJFb2T9hlCEz19zdXt0ZpPbmgFCcAu0aw4-ZjG0g,,
,https://www.douyin.com/video/6952701143084535077,,,https://www.douyin.com/user/MS4wLjABAAAApopa2uXraX5N2Ufi2zE6CxLFvRFy74fRMr1IODeqRYxyK3Gy6y1Js9NPnMySsV8F,,
,https://www.douyin.com/video/6953507332911271198,,,https://www.douyin.com/user/MS4wLjABAAAAQ0FQ7uVPJKzy7O4IGMK3c0WgYiMRpPpZhMdaAmnTOoI,,
,https://www.douyin.com/video/6953883621597957384,,,https://www.douyin.com/user/MS4wLjABAAAAQyuHhAhEqDvPcBrXRmhBXSXGP8XncJkEpimHDVPBZw0,,
,https://www.douyin.com/video/6953904053189364992,,,https://www.douyin.com/user/MS4wLjABAAAAQyWvTLs57NdlCSjGIlG4H22nJM-9_l9rrE_C4tzAYUUh_yqe5xUL7khTKK4QSkKX,,
,https://www.douyin.com/video/6953913753725406504,,,https://www.douyin.com/user/MS4wLjABAAAAr6CcXaCWM5quAG7RvSyM6zC4LKin3ryAgWKUViBZYFlQ0eqtnmGjUYA7V0QqNDpo,,
,https://www.douyin.com/video/6953941110997798181,,,https://www.douyin.com/user/MS4wLjABAAAARlKjtEsKUbtV7FZqYNgwKEHlTlFxrgia2myMmqPaJ3U,,
,https://www.douyin.com/video/6954250050167901470,,,https://www.douyin.com/user/MS4wLjABAAAArUEFxr0B73uuUIBsHLmkJx1lEtIFxTiGdbXpaknPzxU,,
,https://www.douyin.com/video/6954400756355157252,,,https://www.douyin.com/user/MS4wLjABAAAAruQ5JHvHn9CXhG8s8SaZ9W7-OlqvADjZ9-pXYP8jYHo,,
,https://www.douyin.com/video/6954941601319832846,,,https://www.douyin.com/user/MS4wLjABAAAAsiI2hwQ9QB7m4HGHsPppIvxO1ohmue77bBVH2IpxaAI,,
,https://www.douyin.com/video/6955341505913490696,,,https://www.douyin.com/user/MS4wLjABAAAASjGl9jFsJ_5OE93cqZIzjItmAUVwwm4dENZDF2N7ZOs,,
,https://www.douyin.com/video/6955714476503092518,,,https://www.douyin.com/user/MS4wLjABAAAAT6joC11K43cfgB4Ga_pXm6vRgDP59TFaP_Q87O36VmAAyRIF4_KY31df-7Ui66dh,,
,https://www.douyin.com/video/6955727129510169887,,,https://www.douyin.com/user/MS4wLjABAAAATFMXTtrxxtQXpDfUBN4dq1g9pZjUyknDDABLvJjkOBaceZiiH5WpMFsyKLFF_jgR,,
,https://www.douyin.com/video/6956107542044953892,,,https://www.douyin.com/user/MS4wLjABAAAATg9ianDG5je7S56Rm7VaGjYi7DfyJWYbQ5BRRrqZOEs,,
,https://www.douyin.com/video/6956107724245503245,,,https://www.douyin.com/user/MS4wLjABAAAAuH-NYcMSduwj5fCzHR2f60xoqLpJoERlfkkqwep8A4sAf2kqOA26IAUoqw_IjSAP,,
,https://www.douyin.com/video/6956107913953873159,,,https://www.douyin.com/user/MS4wLjABAAAAuqxxndkFpa7cbJdR6C61PTEDLKJ5MZXSw_vSsLzQEoZsrSxIFN3LTTMadmQM7Jyp,,
,https://www.douyin.com/video/6956108068396584199,,,https://www.douyin.com/user/MS4wLjABAAAAUUfuPVyXDc3jyv8mRV5u0yosSNMUaPs2HW8pT3kUkEs,,
,https://www.douyin.com/video/6956108526494190878,,,https://www.douyin.com/user/MS4wLjABAAAAV2JiN3GDFHH4PCS7TZ89Zd3uBw2cRg1WEeQJHXgQEahZEs82u7NvVZl8AV_K_Cjp,,
,https://www.douyin.com/video/6956485830839897375,,,https://www.douyin.com/user/MS4wLjABAAAAV6wJIwcnWNqwAwIIPX3MjDzGdeS8ZoOY-dATNVoDIrQ,,
,https://www.douyin.com/video/6956527074383285511,,,https://www.douyin.com/user/MS4wLjABAAAAv82NCJ7yPTFPnCiu_eeGnLa_weTYBNujfDQYpKrntJ7Sdu-ed79t01uGIOKvyMIr,,
,https://www.douyin.com/video/6956771408613526791,,,https://www.douyin.com/user/MS4wLjABAAAAvIVOU6FbMFLQ1RkmbyeAYKP72EmiOaKCE3W4EMbR0q0EnLqO_FsrvL8UNLe01qTw,,
,https://www.douyin.com/video/6956849810519379214,,,https://www.douyin.com/user/MS4wLjABAAAAVt7RVHRzpTUjT92DlkVlkPzE4T4QX3WX32QdlHJpxVNgBOPmfn1ypzXnf7i2mKGr,,
,https://www.douyin.com/video/6956873267890244871,,,https://www.douyin.com/user/MS4wLjABAAAAVtBFUBxicGrJZViY7b76LboFuP5gkHFrQmxVL00HxGo,,
,https://www.douyin.com/video/6957195796940868895,,,https://www.douyin.com/user/MS4wLjABAAAAvwIoSL_0w5LLMsWoKpnoql7w9KdnxZIXluT_D2sHiTc,,
,https://www.douyin.com/video/6957263026496048421,,,https://www.douyin.com/user/MS4wLjABAAAAW_a6t271URYexOCG-dOIRbGb7Fb6PzAbj-WoXFB0ZpcrH6uVBmKYvOWYrGtVKLMb,,
,https://www.douyin.com/video/6958386547334860068,,,https://www.douyin.com/user/MS4wLjABAAAAwBrCkUi0X6dCN1U6986OsWgTQ4pcwCIzDQy64jp2T8I,,
,https://www.douyin.com/video/6958400200624950561,,,https://www.douyin.com/user/MS4wLjABAAAAwg24Hz_08g_-5w78MWUGrRTGdsSFxOpwzaqhRDVkirCbBhnd15tqPUrSvb4V1WBD,,
,https://www.douyin.com/video/6958755809312476447,,,https://www.douyin.com/user/MS4wLjABAAAAWJrXqbHo1qCxjrMOhyrZkvjhAXRb5sK_XjfeRj5Yg-H6ZXGVs2_pXsqVr5tj5f8W,,
,https://www.douyin.com/video/6959369178096700686,,,https://www.douyin.com/user/MS4wLjABAAAAWsYvexBjP2LZq7iCoUAt5HhQnVDDXvu7fdKcMC_UNwk,,
,https://www.douyin.com/video/6959489091738111240,,,https://www.douyin.com/user/MS4wLjABAAAAwxD8sTnAyDZWrCpiTAGp5C7VAxX-P2bYGKcOUaTcpuQ,,
,https://www.douyin.com/video/6959807564892654862,,,https://www.douyin.com/user/MS4wLjABAAAAxgwdgTERFqYEWGrDf2H4GRw9AjqROI9_qE5ZefBGUvc,,
,https://www.douyin.com/video/6959860044724849934,,,https://www.douyin.com/user/MS4wLjABAAAAXz_ktu7Lp84dMlnyYeLek-nInUAcynlmiPO92ku3ap8HkTvdIQ43UDNpQi5F0jFi,,
,https://www.douyin.com/video/6959871223786441999,,,https://www.douyin.com/user/MS4wLjABAAAAy80cYbWrOMUY4g8w0_WfZo7F2Ts3ozaIlkj4kcu9DO-bWV0ZpN9PvJuv2AxF6A0j,,
,https://www.douyin.com/video/6960168904203291912,,,https://www.douyin.com/user/MS4wLjABAAAAYvPthipKYWooKqDrGl4iGZqvOBq7Xwb5z0q1GFGFvD8,,
,https://www.douyin.com/video/6960539219609586958,,,https://www.douyin.com/user/MS4wLjABAAAAzfnvsr5B4uZeePs1J4WwoIFMlbpBul04fqgLls_dV_k,,
,https://www.douyin.com/video/6960947508897926408,,,https://www.douyin.com/user/MS4wLjABAAAAZoECGj6h3xtjFIOfwkkyd-feTps2c_K9HIjOuw_urpSlnBq9IIXNxFqz4HViMri8,,
,https://www.douyin.com/video/6960950657171885346,,,https://www.douyin.com/user/MS4wLjABAAAAZZZWDEVGEHxTMUjqap9KFBno62rvlzbESbtIHnBSUcmFp4nHr9zz6uPaShGfQa7l,,
,https://www.douyin.com/video/6960995145454046478,,,https://www.douyin.com/user/MS4wLjABAAAA__jvt5V-49Jgg5Zjyw1pbjXyR0-f-pVfTlqNzIz97QU,,
,https://www.douyin.com/video/6961294754906705188,,,,,
,https://www.douyin.com/video/6961664892021525790,,,,,
,https://www.douyin.com/video/6961973920752733452,,,,,
,https://www.douyin.com/video/6962775593045871879,,,,,
,https://www.douyin.com/video/6963886344024214814,,,,,
,https://www.douyin.com/video/6963950722547191048,,,,,
,https://www.douyin.com/video/6964629812883344671,,,,,
,https://www.douyin.com/video/6964996089132961054,,,,,
,https://www.douyin.com/video/6965404079656946980,,,,,
,https://www.douyin.com/video/6965753637834378526,,,,,
,https://www.douyin.com/video/6965783502654590243,,,,,
,https://www.douyin.com/video/6965815246493666574,,,,,
,https://www.douyin.com/video/6966516036984114432,,,,,
,https://www.douyin.com/video/6966590851967470884,,,,,
,https://www.douyin.com/video/6966904361989508391,,,,,
,https://www.douyin.com/video/6967297981733276958,,,,,
,https://www.douyin.com/video/6967927259843792164,,,,,
,https://www.douyin.com/video/6968055325970812201,,,,,
,https://www.douyin.com/video/6968382712897899779,,,,,
,https://www.douyin.com/video/6968768330714860831,,,,,
,https://www.douyin.com/video/6969390462213934344,,,,,
,https://www.douyin.com/video/6970241337379540255,,,,,
,https://www.douyin.com/video/6970480125221588261,,,,,
,https://www.douyin.com/video/6971045583159086377,,,,,
,https://www.douyin.com/video/6971307791130594567,,,,,
,https://www.douyin.com/video/6971610567291292940,,,,,
,https://www.douyin.com/video/6972051552227872035,,,,,
,https://www.douyin.com/video/6972051817463172382,,,,,
,https://www.douyin.com/video/6972058175876975883,,,,,
,https://www.douyin.com/video/6973146535303466274,,,,,
,https://www.douyin.com/video/6973212043574775079,,,,,
,https://www.douyin.com/video/6973471524946791693,,,,,
,https://www.douyin.com/video/6973840460993334564,,,,,
,https://www.douyin.com/video/6974683726865239309,,,,,
,https://www.douyin.com/video/6974700474104679717,,,,,
,https://www.douyin.com/video/6974957298254957860,,,,,
,https://www.douyin.com/video/6974993177568644365,,,,,
,https://www.douyin.com/video/6975385020487716127,,,,,
,https://www.douyin.com/video/6975443823027555597,,,,,
,https://www.douyin.com/video/6976279313943498020,,,,,
,https://www.douyin.com/video/6976440537943461156,,,,,
,https://www.douyin.com/video/6976527799528033572,,,,,
,https://www.douyin.com/video/6976774408438287652,,,,,
,https://www.douyin.com/video/6976942177381305631,,,,,
,https://www.douyin.com/video/6977130861045075208,,,,,
,https://www.douyin.com/video/6977313561794071845,,,,,
,https://www.douyin.com/video/6977560669717597471,,,,,
,https://www.douyin.com/video/6977564601206476045,,,,,
,https://www.douyin.com/video/6977662406910594340,,,,,
,https://www.douyin.com/video/6978005308866104583,,,,,
,https://www.douyin.com/video/6978010538596994341,,,,,
,https://www.douyin.com/video/6978402462021471525,,,,,
,https://www.douyin.com/video/6978403606827453704,,,,,
,https://www.douyin.com/video/6978409310070115599,,,,,
,https://www.douyin.com/video/6978674597319298336,,,,,
,https://www.douyin.com/video/6978689722470190367,,,,,
,https://www.douyin.com/video/6978760913335766275,,,,,
,https://www.douyin.com/video/6978811969193200926,,,,,
,https://www.douyin.com/video/6979126582321466660,,,,,
